pd_lr,pd_rf,pd_lgbm,y
0.04366518691144992,0.07740705795421735,0.04109742023130307,0
0.2120863668547445,0.18811910944092217,0.1376713205390097,0
0.05260164820941983,0.06974070401453476,0.04201791375474905,0
0.9019962280682671,0.65248484175871,0.904815374832121,1
0.20802105730548348,0.21668962369765535,0.22504547430392913,0
0.9605814755204343,0.6861474454165705,0.9960202890219633,1
0.18188539203825385,0.20827297700179126,0.18862426458300152,0
0.10973458029819434,0.177212805470893,0.14064139397578124,0
0.9605545275937571,0.627735804707478,0.9964221237706993,1
0.08064696114904912,0.15560006507775972,0.12100393601872447,0
0.09966069781540983,0.14145227656380363,0.07787284615541754,0
0.16779719522539613,0.16718740718968464,0.14887543149278332,0
0.05075427687074878,0.10646643048525525,0.0600388082277409,0
0.012159321952646417,0.09800444109879777,0.03654043895095681,0
0.08597981690160324,0.15438621097167676,0.1376521353797286,0
0.03383143006602279,0.06805618604060144,0.022731038045291804,0
0.9349173212198559,0.6716588262836273,0.9931109485383794,1
9.619902374853647e-05,0.03633178630041853,0.001059232566518785,0
0.08615771715829368,0.16135872037972968,0.10574907467717906,0
0.1505568132658298,0.18145018706911753,0.13983879896873116,0
0.2721033748156649,0.21368241106004024,0.16668114854165347,1
0.1924063553976495,0.20802567288686205,0.17045073497914243,0
0.836459274833673,0.6599996870399516,0.8961200612777761,1
0.015382933224175747,0.11617109761921024,0.011811546486464592,0
0.11420377687349309,0.15872626627323905,0.135068423209273,0
0.05018490317946386,0.1455226494870399,0.11631929498768753,0
0.05297671781860189,0.1764675070016918,0.09922158490198746,0
0.07479956745081076,0.1312776060713742,0.09284116672030797,0
0.40902462167063475,0.27786331184793145,0.2922087103307863,0
0.0288644737854291,0.05426280397166494,0.01829171810397079,0
0.2915121447521406,0.2219298215181579,0.1888363376062368,0
0.045135594271873684,0.15954946621419808,0.09092491679741414,0
0.43080613576034194,0.2528114283487263,0.321252938071738,0
0.14527934208528975,0.20587398532595458,0.14960837652435696,0
0.0017217136215769704,0.0433270332901591,0.0013578708629938701,0
0.009949657992768613,0.07165036980486922,0.009131114008285241,0
0.010442114609973427,0.0526011670273142,0.015248231292780818,0
0.023389339974791246,0.05854964466083394,0.023200690663879326,0
0.00020054776424256114,0.08758337571531598,0.001563829155557091,0
0.010305034897756091,0.042962094698633255,0.004571225088697355,0
0.34786238743565046,0.40543761898733954,0.36420656883026037,0
0.003959954032076403,0.039547036642400675,0.0026720327319658672,0
0.07997299471812132,0.16054750883494304,0.19151588698201258,0
0.24957816453084727,0.20555174817457456,0.27363344521563343,0
0.002664517012525817,0.04040423797788234,0.0026302218414710797,0
0.009630063682366555,0.21591444338389174,0.08488549228191423,0
0.014739662684338305,0.09768635518713287,0.03444155535261417,0
0.3111633511932892,0.22819185960932806,0.28439483203141974,1
0.010528543126147165,0.057597960695617345,0.006086936064688012,0
0.005702469481633835,0.04947661634415388,0.0022555764184470405,0
0.02822771217412664,0.06549867396437876,0.02644980423282777,0
0.28680085779642406,0.30285718337403794,0.008769475458315119,0
0.0031090342865763916,0.04294358415186512,0.002249889661967668,0
0.005245314743148476,0.051986030722906036,0.004958684624249324,0
0.005545214246960416,0.05983661552113198,0.00395387122769988,0
0.002190247191144597,0.042174574755751225,0.0022300146202897096,0
0.3042995445549118,0.2643134288592517,0.2761280041567282,0
0.9463875051722576,0.6931783402065828,0.992512971590758,1
0.7824130338158652,0.6091032736716865,0.7589037935661218,1
0.3415682699642607,0.24239764867425767,0.23222811737400614,1
0.0019772024528712543,0.1574360058312846,0.005166136126272961,0
0.09807672573603514,0.13012620781436188,0.07398578298626599,0
0.18455050599535394,0.1906036363539694,0.15338051261319682,0
0.8447002927915043,0.4756271441510294,0.9849620500809829,1
0.06255067906755805,0.06854335007594514,0.03269077886108533,0
0.9687266855077677,0.6968483542151858,0.9923827351949212,1
0.2090662525330436,0.19692983570698508,0.17319119889346427,0
0.0038387223254111955,0.1474443439278781,0.005501669374808411,0
0.0547910611826322,0.09109229774264328,0.05747587356906247,0
0.20024977090117055,0.28775955632795186,0.008125098343241087,0
0.11143039665545926,0.1620031229866329,0.15986155997349064,0
0.0014456029235735332,0.041782555568559795,0.0010567113261401489,0
0.14912466731258503,0.1821221203027675,0.14360597800410838,1
0.00918815380826603,0.07607985596843131,0.012962223182279992,0
0.07666886780958657,0.1444009441467884,0.10234624011159905,0
0.12021058981045685,0.25883348500313474,0.011667066312338882,0
0.028474439918641258,0.13905995130897125,0.07717718328260895,0
0.11987977454621287,0.19568674543509304,0.15898340919383666,0
0.13829968200768414,0.1884583916152332,0.19031607568084555,0
0.005068011933070668,0.04055122279414429,0.002324629096307495,0
0.1100307895257977,0.1661613348144986,0.11804317440718591,0
0.11805766742664636,0.1423097677391429,0.09187924276162732,0
0.2608945176077811,0.22084720193363183,0.20286244803426,0
0.014739747348613231,0.05936163640588477,0.017360741987783056,0
0.1401037534377848,0.16500677522307017,0.13328266001715774,1
0.03598939787050146,0.07068569953887834,0.026048326637323958,0
0.04940895121438147,0.17517480424024304,0.14694730882223342,0
0.05835802555284313,0.13922864483613684,0.08459101048089594,0
0.07560864222157872,0.16307968865679043,0.11323764126564548,0
0.06141973462106682,0.11412358400955278,0.06399493425706898,0
0.010372736492577932,0.09006613250397999,0.009402349551684175,0
0.08131510940558548,0.16360980110637408,0.11261044473546912,0
0.01099657673400494,0.08443334084780077,0.03725811287571307,0
0.1673729487655738,0.20518993173243183,0.16584266709041864,0
0.059555390646479134,0.2110105065719385,0.0022656474811577347,0
0.16142613899221142,0.19940186762471787,0.22078859027687048,0
0.010776534070993432,0.07244046017308466,0.018510759448783436,0
0.23058978288260454,0.18632069630322956,0.1971982715728975,1
0.16813674355250138,0.1736659699741096,0.20988786666120604,0
0.7692949333948448,0.485608737043037,0.916307455328355,1
0.010427690750854831,0.2418814098417774,0.033124180722359176,0
0.0745342747098687,0.11810454899771611,0.092593809935289,0
0.837362712157732,0.6930901139475958,0.8860806368449242,1
0.04734323000506546,0.10618658215134627,0.09431391880736406,0
0.4589839407462819,0.24995079212567126,0.3271624996695099,0
0.0005930732971629423,0.05680221730272862,0.0038573107984811047,0
0.020511682588025826,0.05310801967623196,0.023814829682782226,0
0.94723902925734,0.5993076044467891,0.9880473203179441,1
0.0019408722704484082,0.04094467257058601,0.0028971959973816985,0
0.2515665408385722,0.20429437658982944,0.18168757757232595,0
0.013520026981701697,0.07214378501148276,0.006339536581753471,0
0.1402959876469831,0.16743274708241054,0.16807077672332665,0
0.1685009386115871,0.1781844077887811,0.15735449242071683,0
0.1081505705071543,0.15213846473171416,0.11222459659206026,0
0.686566083135537,0.5807223106250828,0.6985475790090335,0
0.008500919242951169,0.18167622284619053,0.05240952669455134,0
0.29971905029115326,0.22983518462394534,0.24414165124538512,0
0.022609392065049052,0.12788561060067827,0.04458834420212262,0
0.010329650334792377,0.07609108326796307,0.012134504471733792,0
0.21952043026573387,0.18994985122762176,0.17244894161927055,1
0.9164407600983656,0.5763563246715513,0.9803824239719504,1
0.010723527409072692,0.0694170955682241,0.007106500122655817,0
0.8558722384509646,0.5301004088700888,0.9577858040791597,1
0.263105812373198,0.20560042934359973,0.26761398279895326,1
0.1835521537966101,0.21038475845417973,0.1866459185507682,1
0.45924065362649735,0.2768065100444751,0.3519588571941043,0
0.0011142772976617799,0.044120229241578456,0.0006899621515683589,0
0.21709061161815613,0.2198780875558536,0.2322867182524411,0
0.012582342725640967,0.19518290562898669,0.00808172146105981,1
0.4104940515499556,0.47060259712601576,0.5565405844759066,0
0.009880560091154903,0.062216606815703124,0.0056221492018499845,0
0.09375907975747041,0.1482768911993481,0.14185276878247047,0
0.08383041282329641,0.13124141133208808,0.08618879075294889,0
0.00023841497748916388,0.05060065389989449,0.0009497379929269888,0
0.2100473088886538,0.21764066335119311,0.168372725265875,0
0.04030398217075791,0.14586753402506833,0.10966598665442784,0
0.017240929336541255,0.061391602647169266,0.015918228268652104,0
0.07735292134652007,0.1623808292050458,0.10354960208298193,0
0.03418144478374633,0.06867655788612591,0.029337748935559738,0
0.5385263869435694,0.30309858865083333,0.05383471601268775,0
0.0986136288659219,0.1688874277921377,0.11915291975832504,1
0.33493958099130017,0.21198015117525507,0.23870509830350178,0
0.025394415449274017,0.06798249481487534,0.02816367682372952,0
0.20322859802750168,0.20200491082213523,0.22776874883312545,0
0.9277003308161411,0.6689597879462403,0.994168151576274,1
0.7232172205636108,0.5933838630941147,0.9637130674427846,1
0.12732877432814477,0.1680753967449588,0.155572210494296,0
0.1740054721370799,0.1703857796174571,0.16603547295211496,0
0.7775634376506001,0.6034833366800667,0.8676603636359479,1
0.20455594619694215,0.20304076060053966,0.19828964030041363,0
0.05686737155534439,0.09873552889260996,0.07175989375307855,0
0.8277065678933379,0.6436020717177512,0.918690817005825,1
0.15816899113603142,0.18287004894138847,0.2175589563998215,0
0.24673496727372202,0.21865081304616849,0.23169191959052107,0
0.0014717651962080967,0.13206828210342583,0.009950749179774185,0
0.2847920856027905,0.2311150391125266,0.19543759846643793,0
0.9626986302849855,0.6720787849072246,0.9940120679722592,1
0.0955646373866075,0.1377064447253633,0.08598318566468409,0
0.0129828264515709,0.07838641547397349,0.007967400424032193,0
0.45034378856740265,0.32988121100593126,0.1791260356539827,1
0.8294190937766971,0.5283235982271047,0.9286648122075858,1
0.02353521324712828,0.1080142432269693,0.030959773431193174,0
0.8634859294476638,0.5894846479965965,0.9449552439340728,1
0.011207965157620844,0.06856129729938465,0.007783268588437188,0
0.0030950938879837756,0.047868559783384876,0.0012327614430234877,0
0.8141884795557083,0.4957143477599565,0.9200468953503637,1
0.1386627519012633,0.16161291191696958,0.13023217990654534,0
0.8235566482206997,0.6189107355581113,0.8742853331431814,1
0.8715671435361946,0.6051652499521859,0.9804317377429442,1
0.42918144115474854,0.284953461197512,0.26073979643214534,0
0.3631851024127454,0.22874862727823891,0.2740013945683413,0
0.00032437619019475326,0.06336416484803448,0.001866985653369556,0
0.1299296731409745,0.1778232941393606,0.15093057116565672,0
0.06915064250486926,0.14674897641254853,0.15347052905066041,0
0.8866086320105772,0.49912587249731877,0.9661894842333688,1
0.15281190031258354,0.18049234005332143,0.14614551959527433,0
0.14881023684801684,0.18000266362995695,0.15400377896446596,0
0.45970424397047693,0.34044903865250187,0.33423799386692526,1
0.15537269873923742,0.18178667880896565,0.15119769361532065,0
0.128502895105706,0.193497372900609,0.20081909034724382,0
0.03147544997375635,0.13867011230931117,0.07294306749598571,0
0.025776523586452944,0.13110907669100197,0.06518701857392963,0
0.03027661467978449,0.1519939435322128,0.04152305099749982,1
0.9877451160590773,0.7233150306066733,0.9972902815998993,1
0.14647022982723312,0.15300943560020505,0.12346403631629015,0
0.009017525966830888,0.07116204761474576,0.005802459022768499,0
0.018179228152667787,0.11712430804340994,0.04544923548185528,0
0.1257417770448564,0.17347643150645178,0.13404723833026744,0
0.06498709959119942,0.11617643460696189,0.09768412840408784,0
0.022600089272070942,0.09158374341234089,0.05199164232620871,0
0.11952336910237188,0.213649541664114,0.15537270568789885,0
0.0027773346451358473,0.043931905930598515,0.0019006632466597167,0
0.07568109010192879,0.08510693699759145,0.06339537056537038,0
0.2642072820695869,0.2145046903619359,0.25166664049266874,1
0.04172439140568699,0.17492296543831345,0.09783395293579686,0
0.2546559068454771,0.21683892748158934,0.258748127544646,1
0.035287912967620204,0.07893618056758968,0.02659228819314694,0
0.002472991637504146,0.04927089125922064,0.001991195764471496,0
0.22823899021176472,0.21944095494239899,0.2063114022013727,0
0.10460748044448663,0.1717866172141414,0.12666670697213742,0
0.02231307644933003,0.11812409828165334,0.043372742687372505,0
0.017964231864652673,0.10078216057549372,0.04385942511725215,0
0.0012208619576529248,0.03825536661228861,0.001379427055280494,0
0.2532144739540271,0.32121169966993884,0.00994765471364081,0
0.013630440014065152,0.061142345612971286,0.01894642710307962,0
0.2417878321180799,0.4130722883912861,0.08955727790445052,0
0.27590412136004594,0.20810213845756673,0.22735579098233005,0
0.027209606918285768,0.12926267482638554,0.05052169069671777,0
0.017388489147382554,0.09563514137264655,0.03852128568685502,0
0.0039012731877129674,0.042322319871768585,0.00235835267530453,0
0.11973209589535995,0.19438104030130335,0.16632053535319288,0
0.16982237411492493,0.20180041650627506,0.20846819029728375,0
0.010420088112693977,0.20126970398990773,0.011852390751442883,0
0.0005907379300106424,0.1126944040372119,0.0156417059734954,0
0.2709551108738079,0.22494888960411416,0.2218207960339113,1
0.037370154922360704,0.07319032420944062,0.027124899659502395,0
0.6941541083493653,0.5136994896411629,0.5667613656727253,0
0.16478286712928,0.19616493683080632,0.1530703148603903,0
0.9620490975469229,0.649743639705927,0.9956788131067822,1
0.03047502666666088,0.16482290096890798,0.10653646901026421,0
0.014314053600466442,0.07976284458859333,0.02488305140104541,0
0.3153976864795467,0.230134813958273,0.22682442925905205,0
0.10422213334701187,0.17500155168215537,0.14490447996599456,0
0.40276471137329234,0.26676366943792185,0.29997516125002954,0
0.10822106244141037,0.16125862695877397,0.07811096427771776,0
0.0003311692494877324,0.04219660110439914,0.0013203103494333142,0
0.051417895490080856,0.1146408968043564,0.05172105857647937,1
0.6078564847545549,0.47879144794780104,0.4579896321553323,0
0.4989041000645795,0.2785585499644347,0.39458215396643437,1
0.9825581495087452,0.6917014789323027,0.9928158959674486,1
0.014348975831472727,0.08098455513468054,0.02320499157193329,0
0.9410249424457169,0.6441165470105501,0.9947350284167273,1
0.11685830337445836,0.19796891019818968,0.16844573095455131,0
0.8905098604475365,0.658836986813784,0.9608109555846014,1
0.13027136837889353,0.16561754441196352,0.20695880611915365,0
0.06390824329832473,0.08883334303879407,0.052235343959555196,0
0.9511151780299576,0.6281660896879809,0.9914206758937144,1
0.0029499718407120634,0.05438949585132199,0.0061247792655228644,0
0.9916595724083276,0.7033946588972835,0.9945668538394485,1
0.014197422308670047,0.0923277721021259,0.025868069416274984,0
0.10412754409976963,0.14209272786604132,0.09302506215318779,0
0.1447188097341581,0.17581172395705438,0.17556602965922508,0
0.08297555180630856,0.13473054018932634,0.12458851281562698,0
0.027446336862811702,0.13784861534400886,0.028902427792097344,1
0.18394347437012246,0.32535452453293656,0.01879657577297775,0
0.18189840841532168,0.19101748566147297,0.2422434879219741,0
0.08458939710758369,0.14198911220892396,0.10697868487153978,0
0.8747162564988443,0.6296131932435345,0.9822092065986773,1
0.015340942991331536,0.08056555413030524,0.01789740208813987,0
0.014310889097439375,0.11306468132709718,0.015556127769256786,0
0.22724844209477202,0.1967188297674234,0.16553706047507605,0
0.9782342707633895,0.6862735973312125,0.996345603357537,1
0.06276675513861196,0.10963429905316877,0.06506644415629954,0
0.9892557365497093,0.692169827077089,0.9980037555485067,1
0.00025539477868229154,0.06476356237607418,0.001900695717655811,0
0.27872655255296863,0.28119922614778764,0.006251025343859202,0
0.13186826134105112,0.20572891144920885,0.18891473237899326,0
0.47231175776061296,0.2787638190770342,0.3039932634043135,0
0.2672006709807725,0.25300800224924547,0.25704276274622584,1
0.9775960101316076,0.6921908046801154,0.9976026175556129,1
0.06799840548829932,0.1080773381218819,0.07867202543300662,0
0.05940029597583964,0.07856596135769985,0.05683806221876028,0
0.8689813344332968,0.4971021651896326,0.9839857508090951,1
0.224773813256082,0.21868564178676334,0.1658342323618602,1
0.011553750758141527,0.04657584195925927,0.00720349613066822,0
0.10078878092548801,0.13978203832152142,0.11194694290008227,0
0.785632672847675,0.4852104184234513,0.963329720211014,1
0.1632993857637786,0.17934015532075295,0.14252921193964238,0
0.3669490173612926,0.2611409083743513,0.26213812240136686,1
0.2221834933164163,0.1944368427009987,0.24602454508788893,0
0.22645434540833942,0.21470945264199665,0.27855967333033643,0
0.02189286126271948,0.07145246413712442,0.024038922109145745,0
0.0019287906221600994,0.08641877828785835,0.003874453267645374,0
0.1886238994609614,0.18938467019219074,0.16225308934506583,0
0.2227329395562743,0.20103105468316299,0.21073271859660503,0
0.7541496770550136,0.625636938923225,0.7633886032200242,0
0.13613029487944328,0.18382855426237538,0.16224089796664137,0
0.6472006119805773,0.4567212016831606,0.4505505300749217,1
0.4852577298172828,0.319892438348118,0.02200961122662951,0
0.00018104445953210898,0.039732181381050835,0.000646157781026774,0
0.05207195004055231,0.08390470944412934,0.04996598513394592,0
0.01454949185322075,0.049336045634283524,0.014327382184551155,0
0.0037267890225414,0.04411283869581884,0.0017802294623044492,0
0.0628505962681882,0.12421862938885607,0.07277650038391688,1
0.1300328828258136,0.25686562457689577,0.0017321508087686662,0
0.39450445485114144,0.23774482384024168,0.2768842238276157,0
0.005069249486430696,0.1836621903329402,0.014972442810659412,0
0.012556199419309938,0.05585575609391901,0.020353080961659754,0
0.04996453627867335,0.13372309411507727,0.11156136824174859,0
0.010225707819436212,0.05508207072644826,0.00530360483023129,0
0.002804353337279019,0.045393866086996554,0.002667065334439412,0
0.07115798898778862,0.15041407387431305,0.09434486353592045,0
0.03322609692177369,0.14098828942095976,0.06711567253641967,0
0.10002124828164659,0.17833404040528514,0.16472211547198484,0
0.05313017739490579,0.11970732900279418,0.09698767631021248,0
0.24666753873185648,0.20923518492331403,0.17066152879596863,0
0.15546935262053826,0.18928814166151747,0.15926025599615695,0
0.02230987578029666,0.09836793527355585,0.04139080136447587,0
0.41101025438088096,0.23125446332856614,0.25655216583339474,0
0.013618244432418686,0.06854290000825232,0.022317569479876044,0
0.01380478012352095,0.0858330364295113,0.02828409475569111,0
0.016487839327658835,0.10091956875938718,0.02314022354615653,0
0.4348498987479886,0.28620615446728986,0.279785988419452,1
0.25546934609376526,0.1943826467624328,0.2358295891052943,0
0.062372103407009646,0.10959945490833864,0.09525538340355817,0
0.10202472372566931,0.1633778606790226,0.11397063755037627,0
0.01287954359789447,0.056532455638524444,0.0054343112786758045,0
0.40105120566136726,0.2635463372246154,0.2288704695978148,0
0.11395534755548554,0.16185450235967103,0.11548313472049258,0
0.09608893113685653,0.14507493759483608,0.07216147386662623,0
0.8815834229598528,0.6020558239047648,0.9921322345722497,1
0.008347419148933388,0.19168401894862866,0.007593791339571348,0
0.3003421808575451,0.24817010254930894,0.30050884005908896,0
0.14858043358996728,0.18701102165656627,0.16356053753085728,0
0.42979701275212956,0.27320336939107853,0.2810880028612397,0
0.5829602855702509,0.3075431287850401,0.03887669346775757,0
0.18968158258421672,0.17640918557781127,0.18998555998531447,0
0.9154596059992695,0.6078803648229588,0.987007657564662,1
0.002947416368549773,0.03992120231352568,0.003289350501658375,0
0.011564262713432596,0.07796660651946986,0.01986404139488241,0
0.012557520097500793,0.0515466874283219,0.01708581778436779,0
0.037754097233433946,0.09923527422364686,0.05824554280186795,0
0.2908558846276989,0.2224247611169952,0.2071105877293637,0
0.9708203003932501,0.6636916435349931,0.9960731828564777,1
0.9397004175882473,0.6571510171941246,0.993074686022799,1
0.6596648206465568,0.5800624689559416,0.6084557288833127,1
0.019161424872675182,0.2315581974562069,0.03520333168924701,0
